,book_idx,excerpt_idx,segment_idx,segment_1,segment_2,seg1_pos,seg2_pos,distance_bin,present_seg1_first
2069,72958,89,0,"*I managed to fight him off and disarmed him, but he got away so I chased him and it was*",*He shoved the crowbar ahead of him and crawled over the remaining rocks. Within a few minutes he had reached*,6121,9698,5000,0
2070,72958,90,0,"*Step by step they moved backward, and step by step the foremost wolf pursued them. The animal was more cowardly*","*Although, to tell the truth, I find it hard to believe that Dawson made away with this, myself. But we'll*",6927,9907,5000,1
2071,72958,91,0,"*""That's bad,"" he said, at last. ""Do you think you can get through?"" ""I think so. I have the crowbar*","*There had been no sign of any members of Black Pepper's gang. But finally Hank Shale, who had been down*",1028,5641,5000,0
2072,72958,92,0,"*""How bad is the cave-in?"" ""Very bad. The whole shaft went."" ""That means we'll not be able to get out*","*What's your names?"" ""Tell us yours first."" ""What were you doing in that mine?"" ""What did you attack us for?*",4819,8039,5000,0
2073,72958,93,0,"*He turned to the other two men. ""Keep these boys here,"" he ordered. ""I'll be back in a while. Don't*","*he shouted finally. ""Why, those boys told me they'd all been rounded up! I spilled everything I knew, just so*",5931,9379,5000,1
2074,72958,94,0,"*""Nary a sign of 'em on that train,"" he said. ""I can't figure out what happened,"" said the bearded man.*","*""How did it happen?"" he asked. ""I was crawling along through the tunnel when I saw this pile of boulders*",322,4184,5000,0
2075,72958,95,0,"*Why had they attacked them? Why had they been hunting for them in the first place? And who was ""the*","*The boys went cautiously forward, keeping to the shelter of the trees as much as possible. Every few moments they*",781,5466,5000,1
2076,72958,96,0,"*""If you think the storm is too bad, we'll start for the cabin."" ""What would you rather do?"" ""I hate*","*""It may be all right--as long as we don't run into another wolf den."" ""Those brutes will follow us."" ""The*",5614,9001,5000,0
2077,72958,97,0,"*Let's have a snowball fight."" Officer Riley looked dubious and produced a little notebook which he perused earnestly. He knew*","*""It was an accident. Our friend Mr. Hopkins slammed the door on his way out and the catch must have*",3804,8679,5000,1
2078,72958,98,0,"*""Not me,"" sighed the old man. ""All through Montana I got the reputation of bein' too unlucky. They're afraid to*",*He and Joe went back into the compartment and sat down again. This unexpected development left them silent and discouraged.*,5658,9567,5000,0
2079,72958,99,0,"*They ate off tin plates and drank from tin cups, but they agreed that no meal could have tasted better.*","*But Frank was no longer a prisoner. ""That's that!"" Frank ejaculated, scrambling to a sitting position and beginning to rub*",6657,9734,5000,0
2080,72958,100,0,"*""Our problem is--"" ""To find that gold."" Fenton Hardy looked steadily at his sons as he said this. ""I have*",*Joe waited anxiously. To his relief there was no crash of rock from the top of the tunnel. The removal*,2219,5266,5000,0
2081,72958,101,0,*Frank held up a small black notebook and began flipping the pages. On the inside of the cover he read:*,"*Frank directed the beam of the flashlight toward them, but the light fell short and they could see nothing. They*",1104,4791,5000,1
2082,72958,102,0,"*""When I grow up, if I have money enough, I'll just live on the trains,"" he said solemnly. ""You'd soon*","*In about five minutes their new-found friend emerged from the waiting room. ""All set?"" he asked. ""I made inquiries about*",3598,6637,5000,1
2083,72958,103,0,"*He pressed the button again and again. ""That porter must be either dead or asleep,"" he muttered, settling down to*","*Soon the cabin was redolent with the fragrant odor of coffee. While Hank was busy in the other room, the*",4907,9839,5000,1
2084,72958,104,0,"*For a while the cave echoed with growls and snarls as the animals set about their hideous meal, and then*","*Why, they'll want to see you hanged!"" Black Pepper was silent. His bluff had failed, and he knew it. He*",3426,8334,5000,0
2085,72958,105,0,"*They'll know we haven't given up the case and they'll be afraid to do anything. And now,"" he said, ""you*","*""No. Nothing. But I think it won't hurt to explore it. By the force of the cold air rushing down*",4942,9837,5000,1
2086,72958,106,0,*Frank gained the path and there his progress was swifter because he was not handicapped by the impeding snow. Slim*,"*There were the names of several men written on another page, and among them he recognized the names of Slim,*",3167,7442,5000,0
2087,72958,107,0,"*If you don't mind, I think I'll turn in."" ""'Early to bed and early to rise--,'"" quoted Aunt Gertrude, with*","*""Of course it isn't our fault. We couldn't know you were supposed to be going West."" ""No, of course not.*",2395,5811,5000,0
2088,72958,108,0,"*""So do I. There'd be a chance for us then. They'd send some one out to look for us, and*","*""Just my luck,"" muttered the outlaw, in disgust. ""I might have known better!"" Still leveling the revolver at Slim, Frank*",3412,8016,5000,0
2089,72958,109,0,"*Clearly, the news came as a surprise to Frank. ""That's bad,"" he said, at last. ""Do you think you can*",*He knew that they were loose and that they were of various sizes. The idea had occurred to him that*,1409,5151,5000,0
2090,72958,0,0,"*Frank studied the plan for a few moments and then looked up. ""Why, it isn't a house at all. It's*","*Then, to his relief, came a voice from close at hand. ""Are you all right, Frank?"" ""That you, Joe?"" ""You*",41,5319,8000,0
2091,72958,1,0,"*""All right! All right!"" he gasped. ""I give in."" There was something familiar about the voice. The man turned his*",*If he were lost the best plan was to build a fire which would serve the double purpose of keeping*,1860,7112,8000,0
2092,72958,2,0,"*""It's worse than I thought,"" muttered Frank. The slope was steep and precipitous. They could not distinguish the details of*",*In his mind was always the hated probability that they might have been forestalled and that the outlaws might have*,3821,9769,8000,0
2093,72958,3,0,"*It was only a small, weatherbeaten station and there were few people in evidence. The town consisted of only one*","*""How bad is the cave-in?"" ""Very bad. The whole shaft went."" ""That means we'll not be able to get out*",3023,8499,8000,0
2094,72958,4,0,"*""Do your best, lads, and you may be sure Bart Dawson won't forget you."" Frank and Joe forbore any mention*","*The stricken wolf writhed and snarled wretchedly for a moment, then lay still. The boys edged back toward the entrance,*",967,6285,8000,0
2095,72958,5,0,*The Hardy boys settled back in the comfortable seats as the train began to move. They looked out the window*,"*""We've been expecting you this last day."" The boys entered a small, two-roomed cabin, a typical bachelor's residence, which, however,*",3866,8950,8000,0
2096,72958,6,0,*If I hadn't jumped back in the nick of time _my_ goose would have been cooked. There must be a*,"*Still leveling the revolver at Slim, Frank relinquished his grasp and stood back. Joe also withdrew. Slim, holding his hands*",2252,7275,8000,0
2097,72958,7,0,"*The whole shaft went."" ""That means we'll not be able to get out of here."" ""We may find a way.""*",*The boys prepared themselves. The man drew nearer. He was just entering the passage between the boulders. Frank and Joe*,3666,8875,8000,1
2098,72958,8,0,*They knew there was no use of attempting to escape as long as that ugly-looking revolver was in the hand*,"*Well, we've just got to take our chances on that. If they've left it in the mine this long they*",4733,9866,8000,1
2099,72958,9,0,"*He turned to the other two men. ""Keep these boys here,"" he ordered. ""I'll be back in a while. Don't*","*All we have to do now is find the Lone Tree Mine and we'll recover the stuff in no time.""*",4420,9710,8000,0
2100,72958,10,0,"*At mention of Montana the Hardy boys glanced at one another. Jadbury Wilson did not seem to notice. ""I've been*","*""I don't care whether I understand it or not,"" said Joe. ""It means he wants us to go out West,*",4220,9908,8000,1
2101,72958,11,0,"*""I wonder if we'll ever have any adventures like the ones we've gone through already."" ""I think you've had your*",*Aunt Gertrude began laying down the law to the effect that the boys must pursue their studies at home quite*,308,5621,8000,1
2102,72958,12,0,"*""We've _got_ to make it,"" Frank muttered, gritting his teeth. The boys were strung out in single file, Chet Morton*","*""You'll have to come to town with us. Have you got a sled here that we could draw you in*",1627,6986,8000,0
2103,72958,13,0,*It was snowing heavily as they started down the trail but the boys scarcely noticed it in their excitement. They*,"*""It's hard to tell. Footprints would look fresh down here for weeks, as long as no one else stepped over*",4137,9623,8000,0
2104,72958,14,0,"*""We'll get him when he comes through,"" whispered Frank. They waited expectantly. At last they heard the crunch of snow*","*""And I'm lost too!"" he muttered. The wind shrieked down from the rocks. The snow swirled furiously about him. The*",916,6270,8000,0
2105,72958,15,0,"*""Perhaps so. But perhaps they haven't."" Frank advanced toward the tunnel, flashing the light before him. It was a large*","*We couldn't believe you had been crooked, although--"" he stopped in confusion. ""Although it looked mighty like it, eh?"" finished*",4708,9811,8000,0
2106,72958,16,0,*He certainly did not look like the sort of man who would desert his partners and rob them in the*,"*he said. ""Those are wolves."" But when the boys turned to retrace their steps they were confronted by a lean*",3972,9094,8000,1
2107,72958,17,0,"*They slept the sound slumber of healthy youth and were up early next morning for the first breakfast call. There,*",*They may have been telling the truth. The gold may have really been stolen by the chap who deserted them.*,1661,9272,8000,0
2108,72958,18,0,"*The air in here isn't getting foul."" ""Let's go back and explore the tunnel again. We might find an opening*","*That shows he must have hidden it, as Wilson said he did. The whole story hangs together mighty well."" ""Yet*",1765,7855,8000,0
